order_id,order_datetime,financial_year,week_number,day_name,site,customer_type,service_line,item_name,membership_tier,sales_source,acquisition_channel,staff_id,fulfilment_status,units,list_price_gbp,promotion_code,discount_gbp,refund_gbp,net_sales_gbp,direct_cost_gbp,contribution_margin_gbp,satisfaction_score
ORD006472,2026-01-24,FY2025/26,4,Saturday,Riverside,Student,Group Class,Strength Circuit Class,Not Applicable,Corporate Portal,Corporate Partnership,RV-GR-04,Completed,1,16.81,NEWYEAR15,2.52,0.0,14.29,10.09,4.2,
ORD006473,2026-01-24,FY2025/26,4,Saturday,City Centre,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Referral,SYSTEM,Completed,1,59.72,REFER10,5.97,0.0,53.75,11.99,41.76,5.0
ORD006474,2026-01-24,FY2025/26,4,Saturday,City Centre,Casual Visitor,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Paid Social,SYSTEM,Completed,1,82.99,NEWYEAR15,12.45,0.0,70.54,16.59,53.95,4.8
ORD006475,2026-01-24,FY2025/26,4,Saturday,Riverside,Member,Retail,Protein Shake,Not Applicable,Web Store,Referral,SYSTEM,Completed,2,6.18,REFER10,1.24,0.0,11.12,6.82,4.3,3.5
ORD006476,2026-01-24,FY2025/26,4,Saturday,Eastgate,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Corporate Partnership,SYSTEM,Completed,1,56.56,NEWYEAR15,8.48,0.0,48.08,11.76,36.32,5.0
ORD006477,2026-01-24,FY2025/26,4,Saturday,Riverside,Returning Member,Membership,Annual Saver Membership,Annual Saver,Mobile App,Email,SYSTEM,Completed,1,534.13,NEWYEAR15,80.12,0.0,454.01,88.04,365.97,4.1
ORD006478,2026-01-24,FY2025/26,4,Saturday,Eastgate,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Corporate Partnership,SYSTEM,Completed,1,58.14,NONE,0.0,0.0,58.14,11.49,46.65,3.1
ORD006479,2026-01-24,FY2025/26,4,Saturday,City Centre,Member,Membership,Flex Monthly Membership,Flex,Web Store,Email,SYSTEM,Completed,1,52.79,NEWYEAR15,7.92,0.0,44.87,9.15,35.72,5.0
ORD006480,2026-01-24,FY2025/26,4,Saturday,Eastgate,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Corporate Partnership,SYSTEM,Completed,1,56.63,NEWYEAR15,8.49,0.0,48.14,11.75,36.39,4.5
ORD006481,2026-01-24,FY2025/26,4,Saturday,Northside,Returning Member,Recovery,Sports Massage,Not Applicable,Mobile App,Email,NS-RE-04,Completed,1,68.65,NEWYEAR15,10.3,0.0,58.35,38.18,20.17,5.0
ORD006482,2026-01-25,FY2025/26,4,Sunday,City Centre,Student,Recovery,Compression Recovery Session,Not Applicable,Web Store,Existing Customer,,Completed,1,33.55,NONE,0.0,0.0,33.55,19.24,14.31,3.9
ORD006483,2026-01-25,FY2025/26,4,Sunday,Eastgate,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Corporate Partnership,SYSTEM,Completed,1,57.58,REFER10,5.76,0.0,51.82,11.82,40.0,4.2
ORD006484,2026-01-25,FY2025/26,4,Sunday,Eastgate,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Referral,SYSTEM,Completed,1,80.02,NEWYEAR15,12.0,0.0,68.02,16.74,51.28,4.0
ORD006485,2026-01-25,FY2025/26,4,Sunday,Eastgate,Student,Membership,Flex Monthly Membership,Flex,Reception,Email,SYSTEM,Completed,1,50.36,NEWYEAR15,7.55,0.0,42.81,8.86,33.95,5.0
ORD006486,2026-01-25,FY2025/26,4,Sunday,Eastgate,Family Add-on,Membership,Flex Monthly Membership,Flex,Reception,Walk-in,SYSTEM,Completed,1,51.31,NONE,0.0,0.0,51.31,9.25,42.06,4.8
ORD006487,2026-01-25,FY2025/26,4,Sunday,City Centre,Member,Membership,Flex Monthly Membership,Flex,Web Store,Paid Social,SYSTEM,Completed,1,52.29,NONE,0.0,0.0,52.29,9.2,43.09,5.0
ORD006488,2026-01-25,FY2025/26,4,Sunday,Eastgate,Family Add-on,Membership,Flex Monthly Membership,Flex,Mobile App,Existing Customer,SYSTEM,Completed,1,51.23,NEWYEAR15,7.68,0.0,43.55,9.52,34.03,
ORD006489,2026-01-25,FY2025/26,4,Sunday,Northside,Casual Visitor,Coaching,Eight Session Coaching Pack,Not Applicable,Reception,Walk-in,NS-CO-07,Completed,1,406.55,NONE,0.0,0.0,406.55,184.01,222.54,4.4
ORD006490,2026-01-25,FY2025/26,4,Sunday,Eastgate,Member,Membership,Flex Monthly Membership,Flex,Web Store,Existing Customer,SYSTEM,Completed,1,51.32,REFER10,5.13,0.0,46.19,9.27,36.92,4.9
ORD006491,2026-01-25,FY2025/26,4,Sunday,Riverside,Member,Membership,Flex Monthly Membership,Flex,Reception,Existing Customer,SYSTEM,Completed,1,50.56,NEWYEAR15,7.58,0.0,42.98,9.26,33.72,4.0
ORD006492,2026-01-25,FY2025/26,4,Sunday,Northside,Member,Membership,Flex Monthly Membership,Flex,Reception,Existing Customer,SYSTEM,Completed,1,49.48,NEWYEAR15,7.42,0.0,42.06,8.86,33.2,4.4
ORD006493,2026-01-25,FY2025/26,4,Sunday,Eastgate,Member,Recovery,Compression Recovery Session,Not Applicable,Reception,Existing Customer,EG-RE-03,Completed,1,32.11,NONE,0.0,0.0,32.11,18.2,13.91,4.9
ORD006494,2026-01-25,FY2025/26,4,Sunday,Northside,Corporate Employee,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Organic Search,SYSTEM,Completed,1,77.71,NEWYEAR15,11.66,0.0,66.05,16.2,49.85,3.8
ORD006495,2026-01-26,FY2025/26,5,Monday,Northside,Returning Member,Coaching,Personal Training Session,Not Applicable,Mobile App,Existing Customer,NS-CO-04,Completed,1,56.3,NONE,0.0,0.0,56.3,29.92,26.38,3.4
ORD006496,2026-01-26,FY2025/26,5,Monday,City Centre,Returning Member,Group Class,Strength Circuit Class,Not Applicable,Web Store,Paid Social,CC-GR-09,Completed,1,17.65,NEWYEAR15,2.65,0.0,15.0,10.48,4.52,3.4
ORD006497,2026-01-26,FY2025/26,5,Monday,Riverside,Student,Membership,Annual Saver Membership,Annual Saver,Web Store,Email,SYSTEM,Completed,1,537.94,REFER10,53.79,0.0,484.15,84.04,400.11,4.3
ORD006498,2026-01-26,FY2025/26,5,Monday,City Centre,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Web Store,Referral,SYSTEM,Completed,1,37.28,NEWYEAR15,5.59,0.0,31.69,6.55,25.14,4.8
ORD006499,2026-01-26,FY2025/26,5,Monday,Riverside,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Corporate Partnership,SYSTEM,Completed,1,57.48,REFER10,5.75,0.0,51.73,11.65,40.08,4.3
ORD006500,2026-01-26,FY2025/26,5,Monday,City Centre,Returning Member,Group Class,Pilates Class,Not Applicable,Mobile App,Existing Customer,CC-GR-06,Completed,1,18.88,NEWYEAR15,2.83,0.0,16.05,11.19,4.86,5.0
ORD006501,2026-01-26,FY2025/26,5,Monday,Northside,Returning Member,Membership,Flex Monthly Membership,Flex,Web Store,Email,SYSTEM,Completed,1,48.87,REFER10,4.89,0.0,43.98,8.45,35.53,4.6
ORD006502,2026-01-26,FY2025/26,5,Monday,Riverside,Casual Visitor,Recovery,Compression Recovery Session,Not Applicable,Mobile App,Organic Search,RV-RE-02,Completed,1,32.47,NEWYEAR15,4.87,0.0,27.6,18.3,9.3,5.0
ORD006503,2026-01-26,FY2025/26,5,Monday,City Centre,Returning Member,Coaching,Personal Training Session,Not Applicable,Web Store,Existing Customer,CC-CO-09,Completed,1,61.13,NEWYEAR15,9.17,0.0,51.96,34.02,17.94,4.3
ORD006504,2026-01-26,FY2025/26,5,Monday,City Centre,Student,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Paid Social,SYSTEM,Completed,1,82.97,NONE,0.0,0.0,82.97,17.27,65.7,5.0
ORD006505,2026-01-26,FY2025/26,5,Monday,City Centre,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Reception,Existing Customer,SYSTEM,Completed,1,37.21,REFER10,3.72,0.0,33.49,6.49,27.0,4.9
ORD006506,2026-01-26,FY2025/26,5,Monday,Riverside,Corporate Employee,Membership,Flex Monthly Membership,Flex,Reception,Corporate Partnership,SYSTEM,Completed,1,50.12,NEWYEAR15,7.52,0.0,42.6,9.29,33.31,4.9
ORD006507,2026-01-26,FY2025/26,5,Monday,Northside,Student,Group Class,Boxing Fitness Class,Not Applicable,Reception,,NS-GR-13,Completed,1,20.47,NEWYEAR15,3.07,0.0,17.4,12.02,5.38,4.4
ORD006508,2026-01-27,FY2025/26,5,Tuesday,Riverside,Corporate Employee,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Existing Customer,SYSTEM,Cancelled,1,79.13,NEWYEAR15,11.87,60.53,6.73,5.98,0.75,3.7
ORD006509,2026-01-27,FY2025/26,5,Tuesday,Riverside,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Reception,Referral,SYSTEM,Completed,1,35.82,NEWYEAR15,5.37,0.0,30.45,5.9,24.55,4.6
ORD006510,2026-01-27,FY2025/26,5,Tuesday,Riverside,Casual Visitor,Membership,Flex Monthly Membership,Flex,Mobile App,Paid Social,SYSTEM,Completed,1,50.77,NEWYEAR15,7.62,0.0,43.15,9.25,33.9,3.8
ORD006511,2026-01-27,FY2025/26,5,Tuesday,Northside,Casual Visitor,Membership,Flex Monthly Membership,Flex,Mobile App,Walk-in,SYSTEM,Completed,1,49.56,NEWYEAR15,7.43,0.0,42.13,8.52,33.61,
ORD006512,2026-01-27,FY2025/26,5,Tuesday,Northside,Casual Visitor,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Organic Search,SYSTEM,Completed,1,78.12,NONE,0.0,0.0,78.12,16.81,61.31,3.6
ORD006513,2026-01-27,FY2025/26,5,Tuesday,Eastgate,Member,Coaching,Personal Training Session,Not Applicable,Mobile App,Referral,EG-CO-06,Completed,1,58.6,REFER10,5.86,0.0,52.74,31.62,21.12,4.8
ORD006514,2026-01-27,FY2025/26,5,Tuesday,City Centre,Member,Membership,Annual Saver Membership,Annual Saver,Reception,Referral,SYSTEM,Completed,1,568.65,REFER10,56.87,0.0,511.78,90.62,421.16,4.7
ORD006515,2026-01-27,FY2025/26,5,Tuesday,Eastgate,Student,Group Class,Boxing Fitness Class,Not Applicable,Mobile App,Organic Search,EG-GR-08,Completed,1,20.57,NEWYEAR15,3.09,0.0,17.48,12.49,4.99,4.3
ORD006516,2026-01-27,FY2025/26,5,Tuesday,Riverside,Returning Member,Membership,Flex Monthly Membership,Flex,Reception,Corporate Partnership,SYSTEM,Completed,1,50.07,NEWYEAR15,7.51,0.0,42.56,9.34,33.22,4.3
ORD006517,2026-01-27,FY2025/26,5,Tuesday,Riverside,Family Add-on,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Referral,SYSTEM,Completed,1,80.69,REFER10,8.07,0.0,72.62,16.6,56.02,4.2
ORD006518,2026-01-27,FY2025/26,5,Tuesday,Riverside,Member,Membership,Flex Monthly Membership,Flex,Mobile App,Email,SYSTEM,Completed,1,49.96,NEWYEAR15,7.49,0.0,42.47,8.64,33.83,4.7
ORD006519,2026-01-27,FY2025/26,5,Tuesday,Eastgate,Family Add-on,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Organic Search,SYSTEM,Completed,1,81.44,NONE,0.0,0.0,81.44,17.84,63.6,
ORD006520,2026-01-27,FY2025/26,5,Tuesday,City Centre,Member,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Referral,SYSTEM,Completed,1,82.78,NEWYEAR15,12.42,0.0,70.36,16.57,53.79,3.6
ORD006521,2026-01-27,FY2025/26,5,Tuesday,City Centre,Corporate Employee,Recovery,Compression Recovery Session,Not Applicable,Reception,Corporate Partnership,CC-RE-05,Completed,1,33.54,NONE,0.0,0.0,33.54,19.89,13.65,4.3
ORD006522,2026-01-27,FY2025/26,5,Tuesday,Eastgate,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Walk-in,SYSTEM,Completed,1,81.87,NEWYEAR15,12.28,0.0,69.59,16.94,52.65,4.9
ORD006523,2026-01-28,FY2025/26,5,Wednesday,Eastgate,Member,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Existing Customer,SYSTEM,Completed,1,81.6,NEWYEAR15,12.24,0.0,69.36,16.97,52.39,4.9
ORD006524,2026-01-28,FY2025/26,5,Wednesday,Riverside,Returning Member,Group Class,Strength Circuit Class,Not Applicable,Phone,Referral,RV-GR-08,Completed,1,16.67,NONE,0.0,0.0,16.67,9.98,6.69,4.9
ORD006525,2026-01-28,FY2025/26,5,Wednesday,Eastgate,Member,Coaching,Personal Training Session,Not Applicable,Reception,Email,EG-CO-01,Completed,1,59.16,NEWYEAR15,8.87,0.0,50.29,31.09,19.2,3.8
ORD006526,2026-01-28,FY2025/26,5,Wednesday,City Centre,Returning Member,Membership,Annual Saver Membership,Annual Saver,Phone,Existing Customer,SYSTEM,Completed,1,571.13,NEWYEAR15,85.67,0.0,485.46,92.93,392.53,
ORD006527,2026-01-28,FY2025/26,5,Wednesday,Riverside,Returning Member,Membership,Flex Monthly Membership,Flex,Corporate Portal,Email,SYSTEM,Refunded,1,50.69,REFER10,5.07,22.81,22.81,3.13,19.68,2.6
ORD006528,2026-01-28,FY2025/26,5,Wednesday,City Centre,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Organic Search,SYSTEM,Completed,1,82.65,NONE,0.0,0.0,82.65,17.93,64.72,3.6
ORD006529,2026-01-28,FY2025/26,5,Wednesday,Eastgate,Member,Group Class,Strength Circuit Class,Not Applicable,Web Store,Email,EG-GR-07,Completed,2,16.91,NEWYEAR15,5.07,0.0,28.75,16.2,12.55,4.3
ORD006530,2026-01-28,FY2025/26,5,Wednesday,Northside,Family Add-on,Coaching,Personal Training Session,Not Applicable,Reception,Walk-in,NS-CO-08,Completed,1,57.57,NONE,0.0,0.0,57.57,30.02,27.55,4.3
ORD006531,2026-01-28,FY2025/26,5,Wednesday,Riverside,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Mobile App,Paid Social,SYSTEM,Completed,1,36.59,NONE,0.0,0.0,36.59,6.13,30.46,3.2
ORD006532,2026-01-28,FY2025/26,5,Wednesday,Eastgate,Casual Visitor,Coaching,Eight Session Coaching Pack,Not Applicable,Web Store,Existing Customer,EG-CO-08,Completed,1,415.61,NONE,0.0,0.0,415.61,189.06,226.55,4.8
ORD006533,2026-01-28,FY2025/26,5,Wednesday,Northside,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Corporate Partnership,SYSTEM,Completed,1,55.17,NEWYEAR15,8.28,0.0,46.89,10.92,35.97,
ORD006534,2026-01-28,FY2025/26,5,Wednesday,Eastgate,Member,Group Class,Boxing Fitness Class,Not Applicable,Web Store,Referral,EG-GR-07,Completed,1,20.65,REFER10,2.06,0.0,18.59,12.64,5.95,3.5
ORD006535,2026-01-28,FY2025/26,5,Wednesday,City Centre,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Existing Customer,SYSTEM,Completed,1,83.55,NEWYEAR15,12.53,0.0,71.02,17.31,53.71,3.9
ORD006536,2026-01-28,FY2025/26,5,Wednesday,Riverside,Student,Membership,Unlimited Monthly Membership,Unlimited,Phone,Email,SYSTEM,Completed,1,79.14,NEWYEAR15,11.87,0.0,67.27,16.86,50.41,4.0
ORD006537,2026-01-29,FY2025/26,5,Thursday,Riverside,Member,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Email,SYSTEM,Completed,1,79.05,NEWYEAR15,11.86,0.0,67.19,16.76,50.43,4.5
ORD006538,2026-01-29,FY2025/26,5,Thursday,Eastgate,Casual Visitor,Group Class,Boxing Fitness Class,Not Applicable,Mobile App,Walk-in,EG-GR-03,Completed,1,20.65,NEWYEAR15,3.1,0.0,17.55,11.92,5.63,5.0
ORD006539,2026-01-29,FY2025/26,5,Thursday,Riverside,Member,Group Class,Pilates Class,Not Applicable,Reception,Email,RV-GR-09,Completed,2,18.02,REFER10,3.6,0.0,32.44,17.67,14.77,4.7
ORD006540,2026-01-29,FY2025/26,5,Thursday,City Centre,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Existing Customer,SYSTEM,Completed,1,83.46,REFER10,8.35,0.0,75.11,17.42,57.69,4.9
ORD006541,2026-01-29,FY2025/26,5,Thursday,Eastgate,Member,Membership,Flex Monthly Membership,Flex,Mobile App,Existing Customer,SYSTEM,Completed,1,50.59,NEWYEAR15,7.59,0.0,43.0,9.02,33.98,
ORD006542,2026-01-29,FY2025/26,5,Thursday,Riverside,Returning Member,Membership,Annual Saver Membership,Annual Saver,Web Store,Organic Search,SYSTEM,Cancelled,1,537.21,NONE,0.0,483.49,53.72,29.4,24.32,2.9
ORD006543,2026-01-29,FY2025/26,5,Thursday,City Centre,Member,Membership,Flex Monthly Membership,Flex,Web Store,Referral,SYSTEM,Completed,1,51.97,NONE,0.0,0.0,51.97,9.13,42.84,5.0
ORD006544,2026-01-29,FY2025/26,5,Thursday,City Centre,Member,Recovery,Sports Massage,Not Applicable,Web Store,Organic Search,CC-RE-01,Cancelled,1,73.72,NONE,0.0,66.35,7.37,17.87,-10.5,2.5
ORD006545,2026-01-29,FY2025/26,5,Thursday,Riverside,Casual Visitor,Membership,Annual Saver Membership,Annual Saver,Web Store,Referral,SYSTEM,Completed,1,536.52,REFER10,53.65,0.0,482.87,82.16,400.71,3.8
ORD006546,2026-01-29,FY2025/26,5,Thursday,Eastgate,Member,Group Class,Strength Circuit Class,Not Applicable,Mobile App,Paid Social,EG-GR-03,Completed,1,16.73,NEWYEAR15,2.51,0.0,14.22,10.14,4.08,4.7
ORD006547,2026-01-29,FY2025/26,5,Thursday,Northside,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Corporate Partnership,SYSTEM,Completed,1,56.11,NEWYEAR15,8.42,0.0,47.69,11.12,36.57,
ORD006548,2026-01-29,FY2025/26,5,Thursday,Riverside,Family Add-on,Membership,Annual Saver Membership,Annual Saver,Web Store,Email,SYSTEM,Completed,1,539.75,REFER10,53.98,0.0,485.77,87.11,398.66,4.2
ORD006549,2026-01-29,FY2025/26,5,Thursday,Northside,Corporate Employee,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Corporate Partnership,SYSTEM,Completed,1,79.29,NONE,0.0,0.0,79.29,16.44,62.85,
ORD006550,2026-01-29,FY2025/26,5,Thursday,City Centre,Corporate Employee,Membership,Flex Monthly Membership,Flex,Mobile App,Paid Social,SYSTEM,Completed,1,52.59,NEWYEAR15,7.89,0.0,44.7,9.57,35.13,3.8
ORD006551,2026-01-29,FY2025/26,5,Thursday,Riverside,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Mobile App,Paid Social,SYSTEM,Completed,1,36.43,NONE,0.0,0.0,36.43,6.07,30.36,4.7
ORD006552,2026-01-29,FY2025/26,5,Thursday,City Centre,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Email,SYSTEM,Completed,1,58.35,NONE,0.0,0.0,58.35,11.29,47.06,4.7
ORD006553,2026-01-30,FY2025/26,5,Friday,City Centre,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Corporate Portal,Organic Search,SYSTEM,Completed,1,83.08,NONE,0.0,0.0,83.08,16.61,66.47,4.6
ORD006554,2026-01-30,FY2025/26,5,Friday,Riverside,Student,Group Class,Strength Circuit Class,Not Applicable,Mobile App,Paid Social,RV-GR-05,Completed,1,16.58,NEWYEAR15,2.49,0.0,14.09,10.23,3.86,3.8
ORD006555,2026-01-30,FY2025/26,5,Friday,City Centre,Member,Membership,Annual Saver Membership,Annual Saver,Web Store,Referral,SYSTEM,Completed,1,566.43,NEWYEAR15,84.96,0.0,481.47,94.7,386.77,5.0
ORD006556,2026-01-30,FY2025/26,5,Friday,Northside,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Existing Customer,SYSTEM,Completed,1,78.3,NONE,0.0,0.0,78.3,17.04,61.26,4.8
ORD006557,2026-01-30,FY2025/26,5,Friday,Eastgate,Member,Membership,Annual Saver Membership,Annual Saver,Web Store,Existing Customer,SYSTEM,Completed,1,553.01,NEWYEAR15,82.95,0.0,470.06,87.74,382.32,3.4
ORD006558,2026-01-30,FY2025/26,5,Friday,Eastgate,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Referral,SYSTEM,Completed,1,80.35,NONE,0.0,0.0,80.35,17.44,62.91,3.4
ORD006559,2026-01-30,FY2025/26,5,Friday,Riverside,Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Existing Customer,SYSTEM,Completed,1,79.06,NEWYEAR15,11.86,0.0,67.2,16.54,50.66,3.8
ORD006560,2026-01-30,FY2025/26,5,Friday,City Centre,Corporate Employee,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Corporate Partnership,SYSTEM,Completed,1,82.3,NEWYEAR15,12.34,0.0,69.96,16.81,53.15,4.1
ORD006561,2026-01-30,FY2025/26,5,Friday,Riverside,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Existing Customer,SYSTEM,Completed,1,79.84,NEWYEAR15,11.98,0.0,67.86,16.18,51.68,
ORD006562,2026-01-30,FY2025/26,5,Friday,Eastgate,Student,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Paid Social,SYSTEM,Completed,1,79.82,NONE,0.0,0.0,79.82,17.34,62.48,3.8
ORD006563,2026-01-30,FY2025/26,5,Friday,City Centre,Member,Membership,Student Off-Peak Membership,Student Off-Peak,Web Store,Organic Search,SYSTEM,Refunded,1,38.03,REFER10,3.8,25.67,8.56,2.21,6.35,1.1
ORD006564,2026-01-30,FY2025/26,5,Friday,Riverside,Member,Membership,Flex Monthly Membership,Flex,Reception,Walk-in,SYSTEM,Completed,1,50.67,REFER10,5.07,0.0,45.6,9.5,36.1,4.1
ORD006565,2026-01-30,FY2025/26,5,Friday,Northside,Member,Membership,Flex Monthly Membership,Flex,Reception,Existing Customer,SYSTEM,Completed,1,49.49,NEWYEAR15,7.42,0.0,42.07,8.47,33.6,4.2
ORD006566,2026-01-30,FY2025/26,5,Friday,Northside,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Corporate Partnership,SYSTEM,Refunded,1,55.79,NEWYEAR15,8.37,23.71,23.71,3.91,19.8,
ORD006567,2026-01-30,FY2025/26,5,Friday,Northside,Family Add-on,Membership,Annual Saver Membership,Annual Saver,Web Store,Paid Social,SYSTEM,Completed,1,536.82,NONE,0.0,0.0,536.82,88.47,448.35,4.6
ORD006568,2026-01-30,FY2025/26,5,Friday,Riverside,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Corporate Partnership,SYSTEM,Completed,1,56.0,NONE,0.0,0.0,56.0,10.93,45.07,
ORD006569,2026-01-30,FY2025/26,5,Friday,Riverside,Corporate Employee,Membership,Flex Monthly Membership,Flex,Reception,Corporate Partnership,SYSTEM,Completed,1,49.89,NEWYEAR15,7.48,0.0,42.41,9.02,33.39,4.7
ORD006570,2026-01-30,FY2025/26,5,Friday,Riverside,Returning Member,Retail,Resistance Band,Not Applicable,Mobile App,Email,SYSTEM,Cancelled,1,14.18,NEWYEAR15,2.13,10.85,1.2,2.59,-1.39,3.3
ORD006571,2026-01-31,FY2025/26,5,Saturday,Eastgate,Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Existing Customer,SYSTEM,Completed,1,80.17,NEWYEAR15,12.03,0.0,68.14,16.46,51.68,5.0
ORD006572,2026-01-31,FY2025/26,5,Saturday,Eastgate,Casual Visitor,Coaching,Personal Training Session,Not Applicable,Reception,Walk-in,EG-CO-06,Completed,1,59.15,NONE,0.0,0.0,59.15,33.7,25.45,4.1
ORD006573,2026-01-31,FY2025/26,5,Saturday,Online,Corporate Employee,Digital,Virtual Coaching Subscription,Digital,Web Store,Email,SYSTEM,Completed,1,23.52,NONE,0.0,0.0,23.52,3.36,20.16,4.4
ORD006574,2026-01-31,FY2025/26,5,Saturday,City Centre,Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Existing Customer,SYSTEM,Refunded,1,82.86,NEWYEAR15,12.43,35.22,35.21,5.85,29.36,2.1
ORD006575,2026-01-31,FY2025/26,5,Saturday,City Centre,Member,Recovery,Compression Recovery Session,Not Applicable,Web Store,Paid Social,CC-RE-05,Completed,1,33.12,NEWYEAR15,4.97,0.0,28.15,19.92,8.23,4.4
ORD006576,2026-01-31,FY2025/26,5,Saturday,Riverside,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Web Store,Email,SYSTEM,Completed,1,35.6,NEWYEAR15,5.34,0.0,30.26,6.14,24.12,5.0
ORD006577,2026-02-01,FY2025/26,5,Sunday,City Centre,Family Add-on,Coaching,Personal Training Session,Not Applicable,Mobile App,Walk-in,CC-CO-07,Completed,1,59.67,NONE,0.0,0.0,59.67,31.53,28.14,4.9
ORD006578,2026-02-01,FY2025/26,5,Sunday,Northside,Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Paid Social,SYSTEM,Completed,1,78.04,NONE,0.0,0.0,78.04,16.07,61.97,
ORD006579,2026-02-01,FY2025/26,5,Sunday,Northside,Student,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Walk-in,SYSTEM,Completed,1,78.96,NONE,0.0,0.0,78.96,16.19,62.77,4.4
ORD006580,2026-02-02,FY2025/26,6,Monday,Northside,Member,Membership,Flex Monthly Membership,Flex,Mobile App,Referral,SYSTEM,Completed,1,49.89,NONE,0.0,0.0,49.89,8.78,41.11,4.4
